source,unit_id,unit_type,year,unit_date,unit_label,unit_url,landing_page_url,source_url,title,summary,authors,oa_marker,pdf_url,doi,openalex_id,source_item_id,paper_type,venue_section,concepts,referenced_works_count,cited_by_count
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-02,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34,https://www.nature.com/articles/s41591-024-03056-w,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34&error=cookies_not_supported&code=ff34342e-ffdc-4d14-9796-7304d85c3e02,Benefits for children with suspected cancer from routine whole-genome sequencing,"In a cohort of 281 children with diagnosed or suspected cancer presenting to the NHS, implementing routine whole-genome sequencing provided clinical benefit in 29% of cases and led to change in management in 7% of patients.",Angus Hodder; Sarah M. Leiter; Sam Behjati,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03056-w.pdf,10.1038/s41591-024-03056-w,,s41591-024-03056-w,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-11,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33,https://www.nature.com/articles/s41591-024-03132-1,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33&error=cookies_not_supported&code=ba6e2a1d-0716-4a76-a273-c1ea6edc7c94,"Benmelstobart, anlotinib and chemotherapy in extensive-stage small-cell lung cancer: a randomized phase 3 trial","In this triple-arm, placebo-controlled phase 3 trial, first-line treatment of patients with extensive-stage small-cell lung cancer with the anti-PD-L1 benmelstobart, tyrosine kinase inhibitor anlotinib and chemotherapy (CT) showed improved survival outcomes compared with anlotinib and CT or CT alone.",Ying Cheng; Jianhua Chen; Runxiang Yang,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03132-1.pdf,10.1038/s41591-024-03132-1,,s41591-024-03132-1,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-15,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33,https://www.nature.com/articles/s41591-024-03094-4,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33&error=cookies_not_supported&code=ba6e2a1d-0716-4a76-a273-c1ea6edc7c94,Consumer wearable devices for evaluation of heart rate control using digoxin versus beta-blockers: the RATE-AF randomized trial,"In a substudy of the RATE-AF trial, which compared heart rate control therapy using digoxin or the beta-blocker bisoprolol, heart rate and physical activity data collected using a wearable device showed equivalent heart rate control by the two drugs and could be used to predict future heart failure functional class as well as standard clinical measurements.",Simrat K. Gill; Andrey Barsky; Dipak Kotecha,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03094-4.pdf,10.1038/s41591-024-03094-4,,s41591-024-03094-4,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-31,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=32,https://www.nature.com/articles/s41591-024-03152-x,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=32&error=cookies_not_supported&code=878fbadb-1f2c-4ba5-b892-5ae13e457354,Cranioencephalic functional lymphoid units in glioblastoma,"Analyses of tumor and bone marrow tissue from patients with glioblastoma demonstrate the presence of extracerebral niches that contained tumor-reactive and memory T cell subsets, including early stem-like phenotypes and stages, indicating antitumor CD8 + T cell differentiation in cranial bone marrow.",Celia Dobersalske; Laurèl Rauschenbach; Björn Scheffler,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03152-x.pdf,10.1038/s41591-024-03152-x,,s41591-024-03152-x,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-12,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33,https://www.nature.com/articles/s41591-024-03125-0,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33&error=cookies_not_supported&code=ba6e2a1d-0716-4a76-a273-c1ea6edc7c94,Disruption of neural periodicity predicts clinical response after deep brain stimulation for obsessive-compulsive disorder,Machine learning classifiers generated using chronic neural measurements in individuals with obsessive-compulsive disorder accurately predicted clinical status and deep brain stimulation response.,Nicole R. Provenza; Sandesh Reddy; Sameer A. Sheth,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03125-0.pdf,10.1038/s41591-024-03125-0,,s41591-024-03125-0,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-04,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33,https://www.nature.com/articles/s41591-024-03097-1,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33&error=cookies_not_supported&code=ba6e2a1d-0716-4a76-a273-c1ea6edc7c94,Evaluation and mitigation of the limitations of large language models in clinical decision-making,"Using a curated dataset of 2,400 cases and a framework to simulate a realistic clinical setting, current large language models are shown to incur substantial pitfalls when used for autonomous clinical decision-making.",Paul Hager; Friederike Jungmann; Daniel Rueckert,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03097-1.pdf,10.1038/s41591-024-03097-1,,s41591-024-03097-1,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-04,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33,https://www.nature.com/articles/s41591-024-03134-z,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33&error=cookies_not_supported&code=ba6e2a1d-0716-4a76-a273-c1ea6edc7c94,Extension of efficacy range for targeted malaria-elimination interventions due to spillover effects,"In a re-analysis of a cluster-randomized trial on malaria-control measures, the combined intervention reduces infections up to 3 km from the point of intervention, increasing efficacy and cost-effectiveness of the intervention.",Jade Benjamin-Chung; Haodong Li; Michelle S. Hsiang,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03134-z.pdf,10.1038/s41591-024-03134-z,,s41591-024-03134-z,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-19,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=32,https://www.nature.com/articles/s41591-024-03139-8,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=32&error=cookies_not_supported&code=878fbadb-1f2c-4ba5-b892-5ae13e457354,Integrated image-based deep learning and language models for primary diabetes care,"Tailored to provide diabetes management recommendations from large training and validation datasets, an artificial intelligence system integrating language and computer vision capabilities is shown to improve self-management of patients in a prospective implementation study.",Jiajia Li; Zhouyu Guan; Tien Yin Wong,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03139-8.pdf,10.1038/s41591-024-03139-8,,s41591-024-03139-8,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-02,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33,https://www.nature.com/articles/s41591-024-03064-w,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33&error=cookies_not_supported&code=ba6e2a1d-0716-4a76-a273-c1ea6edc7c94,Neoadjuvant chemotherapy with or without camrelizumab in resectable esophageal squamous cell carcinoma: the randomized phase 3 ESCORT-NEO/NCCES01 trial,"In a randomized phase 3 trial, neoadjuvant anti-PD-1 plus either paclitaxel and cisplatin or nab-paclitaxel and cisplatin elicited a significantly superior pathological complete response rate versus neoadjuvant paclitaxel and cisplatin alone in patients with resectable locally advanced esophageal squamous cell carcinoma.",Jianjun Qin; Liyan Xue; Yin Li,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03064-w.pdf,10.1038/s41591-024-03064-w,,s41591-024-03064-w,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-22,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=32,https://www.nature.com/articles/s41591-024-03142-z,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=32&error=cookies_not_supported&code=878fbadb-1f2c-4ba5-b892-5ae13e457354,Proteomic signatures improve risk prediction for common and rare diseases,"Proteomic prediction models developed using a large-scale dataset from the UK Biobank Pharma Proteomics Project were superior to clinical models for assessing the 10-year risk of 67 diseases across different types of pathology, including multiple myeloma, motor neuron disease, pulmonary fibrosis, celiac disease and dilated cardiomyopathy.",Julia Carrasco-Zanini; Maik Pietzner; Claudia Langenberg,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03142-z.pdf,10.1038/s41591-024-03142-z,,s41591-024-03142-z,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-08,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33,https://www.nature.com/articles/s41591-024-03114-3,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33&error=cookies_not_supported&code=ba6e2a1d-0716-4a76-a273-c1ea6edc7c94,"Safety of pulsed field ablation in more than 17,000 patients with atrial fibrillation in the MANIFEST-17K study","In a post-approval study including more than 17,000 patients on the safety of pulsed field ablation, a new method for treatment of atrial fibrillation, the procedure was found to have a low rate of adverse events but was associated with some unexpected rare complications that will need further study.",Emmanuel Ekanem; Petr Neuzil; Vivek Y. Reddy,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03114-3.pdf,10.1038/s41591-024-03114-3,,s41591-024-03114-3,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-19,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=32,https://www.nature.com/articles/s41591-024-03155-8,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=32&error=cookies_not_supported&code=878fbadb-1f2c-4ba5-b892-5ae13e457354,Sleep patterns and risk of chronic disease as measured by long-term monitoring with commercial wearable devices in the All of Us Research Program,"In a cohort of 6,785 participants from the All of Us Research Program whose sleep was monitored by a Fitbit over a median of 4.5 years, sleep duration, stages and irregularity were associated with the incidence of obesity and a number of cardiovascular and psychological disorders.",Neil S. Zheng; Jeffrey Annis; Evan L. Brittain,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03155-8.pdf,10.1038/s41591-024-03155-8,,s41591-024-03155-8,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-25,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=32,https://www.nature.com/articles/s41591-024-03143-y,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=32&error=cookies_not_supported&code=878fbadb-1f2c-4ba5-b892-5ae13e457354,"Supervised, structured and individualized exercise in metastatic breast cancer: a randomized controlled trial","In this large interventional, randomized controlled trial, structured and individualized exercise in patients with metastatic breast cancer led to lower levels of fatigue and improved health-related quality of life.",Anouk E. Hiensch; Johanna Depenbusch; Anne M. May,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03143-y.pdf,10.1038/s41591-024-03143-y,,s41591-024-03143-y,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-30,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=32,https://www.nature.com/articles/s41591-024-03115-2,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=32&error=cookies_not_supported&code=878fbadb-1f2c-4ba5-b892-5ae13e457354,"Ustekinumab for type 1 diabetes in adolescents: a multicenter, double-blind, randomized phase 2 trial",A phase 2 randomized controlled trial of ustekinumab in 72 adolescents with recent-onset type 1 diabetes showed that treatment was well tolerated and β-cell function was 49% higher in the intervention group compared to the placebo arm after 12 months.,Danijela Tatovic; Ashish Marwaha; Laura Cook,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03115-2.pdf,10.1038/s41591-024-03115-2,,s41591-024-03115-2,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
